elapsedTime,eventType,isCorrect,gameVersion,sceneName,sessionId,subversion,timestamp,index,host,studentName,description,gameState_correctToday,gameState_helpedToday,gameState_flaggedToday,gameState_totalCorrect,gameState_totalReported,gameState_totalFlagged,gameState_reportedToday,gameState_totalHelped
0,scene_entered,False,0.3,Scene1_Day1_V2,2cf456e3-c92a-4030-8493-27b499d65f27,A,2026-03-07 04:50:23.151000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
24.0080509185791,report_decision,True,0.3,Scene2_Day1_V2,c28d3e86-611c-4bcd-ae8d-2a6210bd723b,B,2026-03-07 03:25:04.471000+00:00,0,html-classic.itch.zone,Row1Student1 (A),,4,0,1,4,0,1,0,0
0,supervisor_talk_clicked,False,0.3,Scene3_Day2,ea088a47-976a-4855-ad9f-7ec8468ee41a,A,2026-03-07 03:39:37.763000+00:00,0,html-classic.itch.zone,,,4,1,2,8,1,2,1,2
0,item_clicked,False,0.3,Scene2_Day2,b4b2835f-6960-4183-ab27-453c6d249f9b,A,2026-03-06 23:30:16.235000+00:00,0,html-classic.itch.zone,,1I_EmailIconImage (A),3,0,1,6,0,2,0,1
0,scene_entered,False,0.3,Scene1_Day1_V2,38bf88dc-1c43-45ac-9cad-04733c05320a,B,2026-03-07 01:34:11.796000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene0_Title,78da554d-cfc4-4c21-b3fa-dbdbd3a1662a,A,2026-03-07 01:19:57.779000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,A,2026-03-07 02:57:31.440000+00:00,0,html-classic.itch.zone,,2_SMaterials (I),1,0,0,1,0,0,0,0
0,scene_entered,False,0.3,Ending,0de9d895-4559-46f7-8afc-08052516e05d,A,2026-03-06 21:47:11.981000+00:00,0,html-classic.itch.zone,,,0,1,1,9,2,4,0,3
0,admission_decision,True,0.3,Scene1_Day1_V2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,B,2026-03-06 19:10:42.857000+00:00,0,html-classic.itch.zone,Student1 (I),Admitted,1,0,0,1,0,0,0,0
0,ending_determined,False,0.3,Ending,ea088a47-976a-4855-ad9f-7ec8468ee41a,A,2026-03-07 03:48:20.422000+00:00,0,html-classic.itch.zone,,Bad,1,1,2,9,2,4,1,3
0,item_clicked,False,0.3,Scene1_Day2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,B,2026-03-06 19:27:01.654000+00:00,0,html-classic.itch.zone,,4_SStudentID (I),3,0,0,8,1,2,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,50a17622-404e-47be-a9dc-2d0d57631f9f,A,2026-03-07 03:12:59.644000+00:00,0,html-classic.itch.zone,,4_SStudentID (I),3,0,0,3,0,0,0,0
0,scene_entered,False,0.3,Scene0_Title,540d6973-ee2a-41e3-a43e-ae4aab8858c4,B,2026-03-07 00:20:33.794000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene1_Day1_V2,de80cccb-bc64-4cb2-b9d0-6565d77a1e54,A,2026-03-06 21:00:13.708000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,pause_completed,False,0.3,Scene1_Day1_V2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,B,2026-03-06 19:09:22.083000+00:00,0,html-classic.itch.zone,,day1_pause4,0,0,0,0,0,0,0,0
0,pause_completed,False,0.3,Scene1_Day1_V2,dfeebf35-d416-4dea-beac-925188d0fae1,B,2026-03-07 02:51:20.779000+00:00,0,html-classic.itch.zone,,day1_pause2,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene0_Title,33ab26eb-6662-489f-9917-59cab580752a,A,2026-03-07 00:06:53.540000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
11.098006248474121,bad_behavior_missed,False,0.3,Scene2_Day3,f2bc79c6-8424-4b96-9d86-247aa88e5e74,A,2026-03-06 21:57:23.491000+00:00,0,html-classic.itch.zone,Guy2 (A),,2,0,0,11,1,2,0,2
0,item_clicked,False,0.3,Scene1_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,A,2026-03-07 02:59:21.034000+00:00,0,html-classic.itch.zone,,5_SMaterials (I),4,0,0,4,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,13c0858e-e858-4dd9-94b8-f4721a5d45d1,A,2026-03-06 23:13:27.704000+00:00,0,serve.gamejolt.net,,5_SExamTicket (I),3,0,0,3,0,0,0,0
0,day_started,False,0.3,Scene1_Day1_V2,2139b298-2dee-4735-b82c-02246b586398,A,2026-03-06 23:03:06.537000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene0_Title,a67532fc-dfd9-4f24-8755-87e945da8849,B,2026-03-06 23:58:49.214000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,exam_started,False,0.3,Scene2_Day1_V2,46d6aa07-d866-4d83-bb2a-7c86f2630314,A,2026-03-07 01:23:05.256000+00:00,0,html-classic.itch.zone,,,4,0,0,4,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,be447527-0472-49d4-a49e-aec17e42f4e7,A,2026-03-07 03:30:07.453000+00:00,0,html-classic.itch.zone,,1_SMaterials (I),0,0,0,0,0,0,0,0
31.969865798950195,report_decision,True,0.3,Scene2_Day2,959b897f-7319-4cb7-a980-52173d90e11d,A,2026-03-07 00:29:54.877000+00:00,0,html-classic.itch.zone,Girl2 (A),,4,0,1,6,0,2,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,2335bea9-1f28-45df-a374-0b98940bbcc8,B,2026-03-06 23:18:53.100000+00:00,0,html-classic.itch.zone,,S_ExamGuide (I),3,0,0,3,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day2,46d6aa07-d866-4d83-bb2a-7c86f2630314,A,2026-03-07 01:31:39.340000+00:00,0,html-classic.itch.zone,,5_SReviewFolder (I),2,0,0,6,0,0,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,1ac5277e-f67b-4077-98b4-7a54e73df016,A,2026-03-06 21:52:19.034000+00:00,0,html-classic.itch.zone,,5_SExamTicket (I),4,0,0,4,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day3,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,A,2026-03-07 03:24:58.495000+00:00,0,html-classic.itch.zone,,3_SExamTicket (I),0,0,0,9,1,3,0,2
0,supervisor_talk_clicked,False,0.3,Scene3_Day2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,B,2026-03-06 19:30:39.981000+00:00,0,html-classic.itch.zone,,,5,1,2,10,2,4,1,2
0,pause_completed,False,0.3,Scene1_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,B,2026-03-07 00:32:05.867000+00:00,0,html-classic.itch.zone,,day1_pause2,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene1_Day1_V2,fce96f4b-b7d6-4ca9-b534-090248f33e8c,B,2026-03-07 04:15:42.863000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day2,2139b298-2dee-4735-b82c-02246b586398,A,2026-03-06 23:14:13.905000+00:00,0,html-classic.itch.zone,,5_SMaterials (I),2,0,0,6,0,0,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,ea91c509-b8bf-4c84-af25-e35c0fef6dd3,B,2026-03-07 00:07:46.893000+00:00,0,serve.gamejolt.net,,S_ExamGuide (I),0,0,0,0,0,0,0,0
0,exam_started,False,0.3,Scene2_Day1_V2,5af4ec48-3d19-4651-8f1a-aee1e72a847c,B,2026-03-07 04:14:19.238000+00:00,0,serve.gamejolt.net,,,4,0,0,4,0,0,0,0
0,orientation_skipped,False,0.3,Scene1_Day1_V2,9ebe5df9-fa7a-467d-9af5-3076227c2319,A,2026-03-07 00:38:18.692000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,582ad07a-14b4-4b84-bbbd-f57485e42a1d,A,2026-03-06 21:14:42.629000+00:00,0,html-classic.itch.zone,,5_SMaterials (I),4,0,0,4,0,0,0,0
0,eval_signed,False,0.3,Scene3_Day1_V2,89b43fdd-328a-4326-a58a-e06286b4da52,A,2026-03-06 22:05:46.092000+00:00,0,html-classic.itch.zone,,,3,1,1,3,1,1,1,1
0,item_clicked,False,0.3,Scene1_Day3,274bae92-a49b-4694-b68c-6798d56a6817,A,2026-03-07 04:39:33.491000+00:00,0,html-classic.itch.zone,,2_SStudentID (I),0,0,0,8,0,2,0,2
0,admission_decision,True,0.3,Scene1_Day1_V2,be59af60-7d45-4972-95c9-f8e26008d2d4,A,2026-03-07 00:43:18.524000+00:00,0,html-classic.itch.zone,Student1 (I),Admitted,1,0,0,1,0,0,0,0
0,orientation_skipped,False,0.3,Scene1_Day1_V2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,A,2026-03-07 03:08:30.507000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day3,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,B,2026-03-07 00:46:32.224000+00:00,0,html-classic.itch.zone,,2_SReviewFolder (I),1,0,0,11,2,4,0,2
0,item_clicked,False,0.2,Scene1_Day1_V2,91b7a441-7728-41b5-86d1-1ca1fb1c405f,A,2026-03-04 11:15:00.787000+00:00,0,html-classic.itch.zone,,5_SStudentID (I),4,0,0,4,0,0,0,0
0,day_started,False,0.3,Scene1_Day1_V2,054a7a77-a025-4c1b-a748-b9767e6fac29,A,2026-03-07 02:52:21.917000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,pause_completed,False,0.3,Scene1_Day2,41d998d1-16d8-4461-a936-dadc7f0f2d05,B,2026-03-07 00:43:46.174000+00:00,0,html-classic.itch.zone,,day2_pause2,3,1,1,3,0,1,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,be447527-0472-49d4-a49e-aec17e42f4e7,A,2026-03-07 03:29:59.218000+00:00,0,html-classic.itch.zone,,1_SStudentID (I),0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene2_Day2,0c3c1179-9f3d-4024-814c-12ac4e68c3dd,B,2026-03-06 22:06:08.671000+00:00,0,html-classic.itch.zone,,,5,0,0,8,0,0,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,B,2026-03-07 00:11:13.256000+00:00,0,html-classic.itch.zone,,5_SStudentID (I),4,0,0,4,0,0,0,0
0,scene_entered,False,0.3,Scene1_Day1_V2,72eb2314-0ed4-49d5-b00f-4bef2afbecc7,B,2026-03-06 21:35:06.189000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day2,89b43fdd-328a-4326-a58a-e06286b4da52,A,2026-03-06 22:08:35.837000+00:00,0,html-classic.itch.zone,,3_SReviewFolder (I),2,0,0,5,1,1,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,50a17622-404e-47be-a9dc-2d0d57631f9f,A,2026-03-07 03:14:05.097000+00:00,0,html-classic.itch.zone,,5_SReviewFolder (I),3,0,0,3,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day2,86016335-e6b2-4272-aad1-70c8bb27dabb,B,2026-03-06 23:28:43.656000+00:00,0,html-classic.itch.zone,,1_SReviewFolder (I),0,0,0,4,1,1,0,1
0,item_clicked,False,0.3,Scene2_Day3,0de9d895-4559-46f7-8afc-08052516e05d,A,2026-03-06 22:42:56.286000+00:00,0,html-classic.itch.zone,,3M_EmailIconImage (A),4,1,2,14,3,6,1,3
0,day_started,False,0.3,Scene1_Day2,341f4bec-8ebe-4798-909a-5b8596c16e0e,A,2026-03-05 07:32:47.136000+00:00,0,html-classic.itch.zone,,,0,0,0,5,1,2,0,1
0,help_clicked,False,0.3,Scene2_Day2,1f1282ed-cfb6-4538-874b-d430996d8b13,B,2026-03-07 00:30:56.895000+00:00,0,html-classic.itch.zone,,,4,0,0,7,0,0,0,1
12.784006118774414,bad_behavior_clicked,False,0.3,Scene2_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,B,2026-03-07 00:13:11.483000+00:00,0,html-classic.itch.zone,Row1Student1 (A),,5,0,0,5,0,0,0,0
74.50395202636719,question_answered,True,0.3,Scene2_Day3,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,A,2026-03-07 03:28:41.206000+00:00,0,html-classic.itch.zone,Girl2 (A),,1,1,2,10,2,5,1,3
0,item_clicked,False,0.3,Scene1_Day1_V2,d72178d5-d22a-490f-b99e-974ae2427dd9,A,2026-03-06 21:26:25.350000+00:00,0,serve.gamejolt.net,,5_SMaterials (I),4,0,0,4,0,0,0,0
0,exam_started,False,0.3,Scene2_Day1_V2,b7926a53-a0a6-4550-9eb5-40bc3291d54c,B,2026-03-06 22:31:50.804000+00:00,0,html-classic.itch.zone,,,3,0,0,3,0,0,0,0
83.0484619140625,bad_behavior_missed,False,0.3,Scene2_Day1_V2,0c3c1179-9f3d-4024-814c-12ac4e68c3dd,B,2026-03-06 22:00:08.478000+00:00,0,html-classic.itch.zone,Row2Student2 (A),,3,1,0,3,0,0,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,bdc88412-b01f-42e0-af01-2b2d91bed1ac,A,2026-03-06 23:52:47.535000+00:00,0,html-classic.itch.zone,,1_SReviewFolder (I),0,0,0,0,0,0,0,0
52.158729553222656,question_answered,False,0.3,Scene2_Day1_V2,c289534d-fa9b-4559-b479-f8df361879ae,B,2026-03-06 22:16:21.077000+00:00,0,html-classic.itch.zone,Row1Student2 (A),,5,0,0,5,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day3,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,B,2026-03-07 00:27:04.492000+00:00,0,html-classic.itch.zone,,4_SMaterials (I),0,0,0,10,1,3,0,2
0,item_clicked,False,0.3,Scene2_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,A,2026-03-07 04:21:40.405000+00:00,0,html-classic.itch.zone,,EndDayEmailNotificationImage (A),4,1,1,4,0,1,0,1
0,admission_decision,True,0.3,Scene1_Day3,c289534d-fa9b-4559-b479-f8df361879ae,B,2026-03-06 22:31:49.110000+00:00,0,html-classic.itch.zone,Student5 (I),Denied,3,0,0,13,1,3,0,2
24.94924545288086,report_decision,True,0.3,Scene2_Day2,aa9d560d-cf11-4fa0-9197-579a36009f0c,A,2026-03-07 03:05:14.758000+00:00,0,html-classic.itch.zone,Girl2 (A),,5,0,1,9,0,2,0,1
0,item_clicked,False,0.3,Scene1_Day2,c98730d8-8f53-42a4-948c-cfc63ffad6b7,A,2026-03-07 02:11:47.518000+00:00,0,html-classic.itch.zone,,3_SExamTicket (I),2,0,0,6,0,1,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,274bae92-a49b-4694-b68c-6798d56a6817,A,2026-03-07 04:26:06.516000+00:00,0,html-classic.itch.zone,,1_SReviewFolder (I),0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,02f22a24-c5bf-4684-8e7d-1fec15c96d83,B,2026-03-05 05:30:49.536000+00:00,0,html-classic.itch.zone,,3_SReviewFolder (I),2,0,0,2,0,0,0,0
0,admission_decision,False,0.3,Scene1_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,A,2026-03-07 04:18:00.580000+00:00,0,html-classic.itch.zone,Student4 (I),Denied,3,0,0,3,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,061708c7-83b8-4162-af12-113c9d956652,B,2026-03-06 23:57:06.174000+00:00,0,html-classic.itch.zone,,3_SStudentID (I),2,0,0,2,0,0,0,0
0,item_clicked,False,0.3,Scene2_Day1_V2,341f4bec-8ebe-4798-909a-5b8596c16e0e,A,2026-03-05 07:31:05.454000+00:00,0,html-classic.itch.zone,,EndDayEmailNotificationImage (A),5,1,2,5,1,2,1,1
0,item_clicked,False,0.3,Scene1_Day3,373500cf-4f1e-4a47-909d-cd8b65402563,B,2026-03-06 21:22:30.884000+00:00,0,serve.gamejolt.net,,2_SStudentID (I),1,0,0,11,2,4,0,2
0,item_clicked,False,0.3,Scene1_Day1_V2,be59af60-7d45-4972-95c9-f8e26008d2d4,A,2026-03-07 00:43:14.123000+00:00,0,html-classic.itch.zone,,1_SReviewFolder (I),0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene1_Day1_V2,cc24d1ae-1efa-417c-8cae-575a5602dfa4,A,2026-03-06 22:35:33.188000+00:00,0,serve.gamejolt.net,,,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,fbc3a4c0-11a2-4350-92ec-67b788b2aa00,A,2026-03-07 02:24:04.576000+00:00,0,serve.gamejolt.net,,5_SMaterials (I),4,0,0,4,0,0,0,0
0,day_started,False,0.3,Scene1_Day2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,A,2026-03-07 03:15:41.543000+00:00,0,html-classic.itch.zone,,,0,0,0,5,0,1,0,1
0,admission_decision,True,0.3,Scene1_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,A,2026-03-07 04:16:52.406000+00:00,0,html-classic.itch.zone,Student3 (I),Admitted,3,0,0,3,0,0,0,0
0,item_clicked,False,0.3,Scene2_Day1_V2,9a479162-8e77-4479-ae13-8a226dc4cd23,B,2026-03-06 22:32:56.935000+00:00,0,html-classic.itch.zone,,TutorialEmailNotificationImage (A),2,0,0,2,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,89b43fdd-328a-4326-a58a-e06286b4da52,A,2026-03-06 22:01:48.048000+00:00,0,html-classic.itch.zone,,4_SReviewFolder (I),3,0,0,3,0,0,0,0
0,help_clicked,False,0.3,Scene1_Day1_V2,13c0858e-e858-4dd9-94b8-f4721a5d45d1,A,2026-03-06 23:10:09.479000+00:00,0,serve.gamejolt.net,,,0,0,0,0,0,0,0,0
0,pause_completed,False,0.3,Scene1_Day3,dfeebf35-d416-4dea-beac-925188d0fae1,B,2026-03-07 02:38:34.116000+00:00,0,html-classic.itch.zone,,day1_pause1,5,1,2,9,2,4,1,2
0,item_clicked,False,0.3,Scene1_Day1_V2,83d7613a-ea48-4b19-bd29-8b1a4e9061c1,B,2026-03-07 02:14:56.694000+00:00,0,serve.gamejolt.net,,2_SMaterials (I),1,0,0,1,0,0,0,0
89.78704071044922,question_answered,False,0.3,Scene2_Day2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,A,2026-03-07 03:21:48.175000+00:00,0,html-classic.itch.zone,Guy2 (A),,4,0,2,9,1,3,1,1
0,item_clicked,False,0.3,Scene1_Day1_V2,bdc88412-b01f-42e0-af01-2b2d91bed1ac,A,2026-03-06 23:55:12.409000+00:00,0,html-classic.itch.zone,,5_SExamTicket (I),3,0,0,3,0,0,0,0
0,admission_decision,True,0.3,Scene1_Day2,2335bea9-1f28-45df-a374-0b98940bbcc8,B,2026-03-06 23:26:36.929000+00:00,0,html-classic.itch.zone,Student3 (I),Admitted,3,0,0,8,0,1,0,1
0,item_clicked,False,0.2,Scene1_Day2,91b7a441-7728-41b5-86d1-1ca1fb1c405f,A,2026-03-04 11:22:32.618000+00:00,0,html-classic.itch.zone,,5_SExternalTicket (I),2,0,0,6,1,2,0,1
0,admission_decision,False,0.3,Scene1_Day1_V2,959b897f-7319-4cb7-a980-52173d90e11d,A,2026-03-07 00:21:15.903000+00:00,0,html-classic.itch.zone,Student5 (I),Denied,2,0,0,2,0,0,0,0
0,admission_decision,True,0.3,Scene1_Day1_V2,83d7613a-ea48-4b19-bd29-8b1a4e9061c1,B,2026-03-07 02:15:45.142000+00:00,0,serve.gamejolt.net,Student4 (I),Admitted,4,0,0,4,0,0,0,0
0,pause_completed,False,0.3,Scene1_Day1_V2,0e11cec0-34cd-417a-8f2a-3b080ad29a96,B,2026-03-07 04:40:20.366000+00:00,0,html-classic.itch.zone,,day1_pause1,0,0,0,0,0,0,0,0
27.264238357543945,report_decision,True,0.3,Scene2_Day1_V2,2335bea9-1f28-45df-a374-0b98940bbcc8,B,2026-03-06 23:21:19.136000+00:00,0,html-classic.itch.zone,Row1Student1 (A),,5,0,1,5,0,1,0,0
0,item_clicked,False,0.3,Scene1_Day2,1d34a18d-58c2-404f-ab4e-ca32bf240c0e,A,2026-03-06 22:14:41.236000+00:00,0,html-classic.itch.zone,,3_SExamTicket (I),1,0,0,5,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,cc24d1ae-1efa-417c-8cae-575a5602dfa4,A,2026-03-06 22:39:25.056000+00:00,0,serve.gamejolt.net,,4_SExamTicket (I),3,0,0,3,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,B,2026-03-07 00:41:33.039000+00:00,0,html-classic.itch.zone,,4_SReviewFolder (I),3,0,0,8,1,2,0,1
0,pause_completed,False,0.3,Scene1_Day1_V2,f5d5445e-e92c-478f-bb15-c48fb2caff42,A,2026-03-06 23:02:00.133000+00:00,0,html-classic.itch.zone,,day1_pause3,0,0,0,0,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day1_V2,959b897f-7319-4cb7-a980-52173d90e11d,A,2026-03-07 00:19:15.328000+00:00,0,html-classic.itch.zone,,2_SMaterials (I),0,0,0,0,0,0,0,0
0,credits_page_entered,False,0.3,Scene0_Title,2e6b585d-18aa-4356-8a37-12ef35ccadd6,A,2026-03-06 23:54:15.139000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene3_Day2,dfeebf35-d416-4dea-beac-925188d0fae1,B,2026-03-07 02:37:27.285000+00:00,0,html-classic.itch.zone,,,5,1,2,9,2,4,1,2
0,supervisor_talk_clicked,False,0.3,Scene3_Day2,89b43fdd-328a-4326-a58a-e06286b4da52,A,2026-03-06 22:12:11.402000+00:00,0,html-classic.itch.zone,,,4,1,2,7,2,3,1,2
0,admission_decision,True,0.3,Scene1_Day1_V2,373500cf-4f1e-4a47-909d-cd8b65402563,B,2026-03-06 21:11:19.223000+00:00,0,serve.gamejolt.net,Student5 (I),Denied,5,0,0,5,0,0,0,0
0,item_clicked,False,0.3,Scene1_Day2,b7926a53-a0a6-4550-9eb5-40bc3291d54c,B,2026-03-06 22:38:12.388000+00:00,0,html-classic.itch.zone,,5_SReviewFolder (I),3,0,0,6,0,0,0,1
0,item_clicked,False,0.3,Scene1_Day1_V2,98a1d727-68d9-461c-a5b4-00e270561275,A,2026-03-06 22:53:46.772000+00:00,0,html-classic.itch.zone,,3_SReviewFolder (I),2,0,0,2,0,0,0,0
0,day_started,False,0.3,Scene1_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,A,2026-03-07 02:56:14.574000+00:00,0,html-classic.itch.zone,,,0,0,0,0,0,0,0,0
0,scene_entered,False,0.3,Scene3_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,A,2026-03-07 03:02:06.652000+00:00,0,html-classic.itch.zone,,,5,1,1,5,1,1,1,1
0,item_clicked,False,0.3,Scene1_Day1_V2,da630ff0-20ae-402b-b4eb-a126a3e76ee6,B,2026-03-07 01:42:44.922000+00:00,0,serve.gamejolt.net,,1_SReviewFolder (I),0,0,0,0,0,0,0,0
